image;Majority Human;GPT-4o;GPT-4o Explanation
/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video1.jpeg;Collage;Collage;The image contains a combination of text, location tags, and an image, which suggests it is a digital composition rather than a photograph documenting a real-world event.
/content/images/upload_s3/cdu_16-09-2021_00:00_video23.jpeg;Collage;Collage;The image primarily contains text and a graphic design element, without any photographs documenting real-world events.
/content/images/upload_s3/die_gruenen_25-09-2021_00:00_image8.jpeg;Collage;Collage;The image contains a combination of text and a background image, focusing on a question and answer format typical of social media engagement.
/content/images/upload_s3/afd.bund_26-09-2021_00:00_image4.jpeg;Collage;Individual Voter Contact;The image shows a politician interacting with a person, likely taking a selfie, which fits the context of off-stage interaction with voters.
/content/images/upload_s3/susanne_hennig_wellsow_21-09-2021_00:00_video3.jpeg;Collage;Collage;The image contains a combination of text, images, and logos, which suggests it is a digital creation rather than a photograph documenting a real-world event.
/content/images/upload_s3/nicola_beer_20-09-2021_00:00_video6.jpeg;Campaign Event;Campaign Event;The image shows a stage setup with people seated, indicating a formal event setting.
/content/images/upload_s3/christlichsozialeunion_25-09-2021_00:00_video5.jpeg;Campaign Event;Campaign Event;The image shows a stage setup with a podium and a person walking on stage, indicating a rehearsal for a political event.
/content/posts/cdu/2021-09-25_07-57-40_UTC.jpg;Campaign Event;Campaign Event;The image shows a politician on a stage or designated speaking area, likely addressing an audience, which fits the context of a political event.
/content/images/upload_s3/cdu_25-09-2021_00:00_video13.jpeg;Campaign Event;Campaign Event;The image shows a stage with people, likely in a political event context, which aligns with the characteristics of a campaign event.
/content/posts/markus.soeder/2021-09-17_11-05-37_UTC_2.jpg;Individual Voter Contact;Behind The Scenes;The image shows people in a setting that appears to be an exhibition or event space, possibly discussing or observing something related to technology or science. It does not fit the criteria for campaign materials, media work, or direct voter interaction.
/content/posts/abaerbock/2021-09-23_19-16-58_UTC_1.jpg;Individual Voter Contact;Individual Voter Contact;The image shows a politician interacting with a crowd, holding a microphone, and engaging directly with people. This setting suggests a direct interaction with voters.
/content/posts/cdu/2021-09-18_17-06-46_UTC_10.jpg;Individual Voter Contact;Individual Voter Contact;The image shows a politician interacting with people off-stage, taking a selfie with a group of individuals.
/content/images/upload_s3/olafscholz_20-09-2021_00:00_video5.jpeg;Individual Voter Contact;Behind The Scenes;The image shows a behind-the-scenes view of a photo shoot or interview setup, with a casual and informal setting.
/content/images/upload_s3/saskiaesken_17-09-2021_00:00_image2.jpeg;Individual Voter Contact;Behind The Scenes;The image shows a group of people sitting in a casual setting, likely discussing cultural topics. It appears to be an informal meeting rather than a formal event or media work.
/content/images/upload_s3/robert.habeck_13-09-2021_00:00_image10.jpeg;Individual Voter Contact;Individual Voter Contact;The image shows a politician interacting with a voter, likely signing an autograph or engaging in conversation. This fits the criteria for 'Individual Voter Contact' as it depicts personal interaction off-stage.
/content/images/upload_s3/armin_laschet_17-09-2021_00:00_image11.jpeg;Individual Voter Contact;Campaign Event;The image shows a group of people, including a politician, gathered together in what appears to be a public setting. This suggests a campaign event or public appearance.
/content/images/upload_s3/christianlindner_26-09-2021_00:00_image4.jpeg;Individual Voter Contact;Behind The Scenes;The image shows a politician walking with a group of people, likely on the way to a campaign event, as indicated by the text overlay. It does not depict a stage or a direct interaction with voters.
/content/images/upload_s3/cdu_26-09-2021_00:00_video4.jpeg;Individual Voter Contact;Campaign Event;The image shows a politician interacting with a crowd in a public setting, which is indicative of a campaign event.
/content/images/upload_s3/abaerbock_26-09-2021_00:00_image1.jpeg;Individual Voter Contact;Individual Voter Contact;The image shows a politician interacting with people in a casual setting, likely during a campaign event, but the focus is on direct interaction with individuals.
/content/images/upload_s3/spdde_18-09-2021_00:00_image0.jpeg;Individual Voter Contact;Social Media Moderation;The image shows a person conducting an interview in a casual setting, likely for social media purposes, without professional broadcasting equipment.
/content/posts/armin_laschet/2021-09-17_12-59-07_UTC_3.jpg;Individual Voter Contact;Campaign Material;The image shows a group of people, including a politician, posing with campaign posters. This setting suggests a promotional or campaign-related activity.
/content/posts/cdu/2021-09-18_13-19-15_UTC_10.jpg;Individual Voter Contact;Individual Voter Contact;The image shows a politician interacting with people off-stage, taking a selfie with them.
/content/images/upload_s3/olafscholz_22-09-2021_00:00_video10.jpeg;Individual Voter Contact;Individual Voter Contact;The image shows a politician interacting with people, likely taking selfies, which fits the description of off-stage interaction with voters.
/content/posts/olafscholz/2021-09-14_20-32-47_UTC.jpg;Individual Voter Contact;Individual Voter Contact;The image shows a politician interacting with people in an informal setting, which suggests direct engagement with voters.
/content/posts/saskiaesken/2021-09-25_15-04-13_UTC_3.jpg;Individual Voter Contact;Individual Voter Contact;The image shows people holding SPD flags and interacting in a public space, likely engaging with voters.
/content/images/upload_s3/olafscholz_20-09-2021_00:00_video6.jpeg;Individual Voter Contact;Campaign Event;The image shows a crowd of people holding banners and flags, likely at a political event or rally, which aligns with the characteristics of a campaign event.
/content/posts/abaerbock/2021-09-20_18-22-45_UTC_4.jpg;Campaign Event;Campaign Event;The image shows a crowd of people gathered at an event, with a speaker visible from behind, indicating a public gathering or rally.
/content/images/upload_s3/christianlindner_17-09-2021_00:00_image3.jpeg;Campaign Event;Campaign Event;The image shows a politician speaking to a large crowd from a stage, indicating a political event.
/content/images/upload_s3/robert.habeck_17-09-2021_00:00_video7.jpeg;Campaign Event;Campaign Event;The image shows a stage with performers, indicating a public event setting.
/content/images/upload_s3/cdu_23-09-2021_00:00_image2.jpeg;Campaign Event;Campaign Event;The image shows a crowd gathered in front of a stage with a political event setup, indicating a campaign event.
/content/images/upload_s3/die_gruenen_25-09-2021_00:00_video26.jpeg;Campaign Event;Campaign Event;The image shows a politician speaking on a stage at a political event, which fits the criteria for a campaign event.
/content/images/upload_s3/robert.habeck_15-09-2021_00:00_video2.jpeg;Campaign Event;Campaign Event;The image shows a person speaking on a stage in front of a crowd, which indicates a political event context.
/content/images/upload_s3/armin_laschet_22-09-2021_00:00_image5.jpeg;Campaign Event;Campaign Event;The image shows a crowd gathered in front of a building, indicating a public event. This aligns with the characteristics of a campaign event where people gather to listen to speeches or participate in political activities.
/content/posts/robert.habeck/2021-09-21_07-27-48_UTC_1.jpg;Campaign Event;Campaign Event;The image shows a stage with a speaker addressing a crowd, indicating a political event context.
/content/posts/robert.habeck/2021-09-12_14-21-03_UTC.jpg;Campaign Event;Campaign Event;The image shows a politician speaking to a crowd, indicating a public gathering or rally, which fits the context of a campaign event.
